128	1.2	0
-3.141593	2.404280	-0.174044
0.000000	0.000000	0.000000
11as.receptor_m.pdb	-1.504	-1.216	2.269
11as.ligand_m.pdb	1.504	5.862	-6.575
-2.356194	2.881233	-2.582574	102	101	113	968.223
2.617994	1.998705	2.370472	119	120	94	965.937
-2.879793	2.356369	3.005869	116	104	109	964.325
2.356194	1.998705	2.370472	120	123	93	944.580
-2.356194	2.393226	1.857173	116	100	100	942.065
1.047198	0.674054	1.013609	9	93	111	940.469
-1.570796	1.741644	-2.695914	117	96	113	937.107
0.261799	1.440580	2.260026	104	111	109	936.213
2.617994	2.174483	2.653697	115	118	99	931.950
-2.094395	2.881233	-2.582574	108	102	105	929.981
1.047198	1.872854	1.543456	1	106	93	928.649
1.832596	1.134796	2.434290	123	120	100	921.187
-0.523599	0.733948	3.021411	10	97	112	919.203
-0.785398	0.419640	2.974122	4	95	116	917.391
1.308997	1.301460	-0.509251	0	97	103	916.824
-3.141593	2.478122	2.609777	110	109	96	916.754
-0.785398	0.929350	-2.910676	6	96	116	916.043
-2.617994	0.992645	-1.723759	0	109	112	915.459
-1.308997	1.756530	-2.105156	119	98	123	915.297
-2.094395	1.374601	-2.456031	103	103	115	915.073
-2.094395	2.349581	-2.702517	111	103	107	914.851
0.523599	0.591903	2.010408	17	95	110	914.668
-2.356194	1.413430	2.550734	125	97	127	913.898
-0.785398	1.977582	0.969896	104	19	12	912.945
1.308997	2.356369	3.005869	5	96	111	912.875
2.094395	1.699788	2.452890	118	122	97	911.930
0.523599	0.910508	1.903534	12	97	103	907.789
1.570796	1.195355	1.200319	16	97	108	903.539
-2.094395	1.555207	1.708892	122	96	110	901.871
-1.832596	2.349581	-2.702517	112	99	107	901.822
0.261799	0.700570	1.559208	123	94	107	901.262
0.523599	2.138223	1.678323	3	102	106	900.059
2.879793	2.760637	2.781135	107	109	103	897.580
-0.785398	0.640596	-2.797608	9	98	120	897.238
1.047198	2.073035	2.027405	2	118	90	896.423
0.000000	0.618092	2.539118	16	96	110	895.625
-2.617994	2.349581	-2.702517	106	104	113	895.555
-2.879793	2.164094	-2.991358	112	113	104	894.990
1.047198	0.864993	2.278281	3	114	101	894.612
0.261799	0.290380	-0.796960	117	98	106	892.810
1.308997	1.721184	-0.153948	14	89	113	892.594
1.047198	2.295480	1.008277	126	96	124	890.508
1.047198	1.195355	1.200319	10	93	104	888.594
0.261799	0.864993	2.278281	12	103	101	888.330
0.785398	1.998705	2.370472	108	103	108	887.474
1.832596	0.700570	1.559208	31	108	113	886.756
-1.308997	0.419640	2.974122	97	110	118	886.564
-1.308997	2.153910	-1.714959	124	97	4	885.758
-2.356194	2.251330	-2.330739	94	112	112	885.340
0.261799	0.591903	2.010408	9	102	104	885.306
-1.832596	2.041297	-2.664597	113	95	116	884.520
1.308997	2.704512	1.488683	117	107	98	881.642
-1.570796	1.218453	2.777284	1	1	103	879.061
-1.570796	1.846342	-1.796954	125	99	6	878.250
-1.570796	2.724429	-0.348782	1	101	101	878.211
-1.308997	0.618092	2.539118	117	97	109	877.537
-2.617994	1.134796	2.434290	119	99	121	876.463
-1.570796	2.704512	1.488683	124	95	105	876.352
-1.832596	1.948085	-2.363031	121	95	124	873.355
-0.523599	1.374601	-2.456031	123	96	121	871.375
-1.570796	1.658653	-2.409879	113	99	115	871.047
1.308997	1.510910	-0.740472	127	94	106	870.590
1.047198	2.592629	0.909713	120	94	124	869.242
2.617994	2.180315	-1.357379	126	105	99	867.042
1.832596	1.014500	0.906702	20	97	115	866.703
2.879793	1.545873	-1.877082	94	127	2	866.355
2.356194	2.704512	1.488683	124	102	96	864.018
-0.261799	1.184361	0.625864	101	12	16	861.383
-1.570796	2.251330	-2.330739	112	98	114	860.898
0.261799	1.168678	2.108595	102	109	112	860.668
2.094395	1.045978	0.343692	10	113	98	858.915
-0.785398	0.370812	-2.547742	21	98	0	858.113
-1.047198	0.619654	-2.216909	10	100	0	857.875
-1.047198	2.881233	-2.582574	13	89	110	856.953
-0.261799	0.591903	2.010408	124	93	111	856.922
-1.047198	1.050534	3.042579	0	92	111	856.111
-2.356194	1.766067	2.153843	119	0	87	853.293
0.261799	1.247695	1.809890	100	110	113	853.075
0.000000	2.407836	1.410646	94	1	105	852.218
-1.308997	2.174483	2.653697	2	9	103	851.065
1.570796	1.168678	2.108595	123	118	96	850.652
-1.308997	0.640596	-2.797608	4	95	118	849.602
0.523599	1.506530	1.988858	102	102	115	849.479
-2.094395	2.251330	-2.330739	97	106	112	849.307
0.785398	0.700570	1.559208	102	102	122	848.176
0.523599	1.766067	2.153843	104	104	111	847.964
-0.523599	1.433411	-1.035986	27	100	118	847.787
-2.356194	2.588535	-2.976617	108	103	103	847.677
-0.523599	0.866395	-2.492918	2	96	125	847.148
-2.356194	0.992645	-1.723759	1	107	112	845.986
0.785398	2.295480	1.008277	124	99	102	845.374
0.000000	0.850607	-1.335383	31	106	116	845.286
2.879793	1.391910	3.030322	110	112	107	843.165
-1.308997	0.929350	-2.910676	0	91	118	842.436
-1.308997	2.881233	-2.582574	7	90	109	839.719
1.047198	1.134796	2.434290	122	117	99	839.589
-1.047198	0.733948	3.021411	111	93	110	839.461
-1.832596	0.929350	-2.910676	127	120	103	838.824
-1.832596	2.063651	-2.044600	120	99	3	838.660
1.047198	1.218453	2.777284	6	125	99	838.586
-0.785398	0.733948	3.021411	6	93	113	836.645
-3.141593	2.760637	2.781135	105	101	108	836.525
2.879793	1.948085	-2.363031	88	9	2	835.740
-2.879793	2.138223	1.678323	110	104	98	833.030
2.879793	2.356369	3.005869	111	113	105	832.960
2.879793	1.135813	-2.658866	114	25	119	832.469
-2.094395	2.164094	-2.991358	111	99	107	832.094
-1.832596	1.756530	-2.105156	123	97	2	831.023
1.047198	2.138223	1.678323	125	112	92	829.652
2.879793	1.998705	2.370472	119	118	93	828.596
0.785398	1.025536	1.576859	102	101	122	827.286
1.308997	0.864993	2.278281	3	118	100	826.590
-2.879793	2.174483	2.653697	114	110	97	826.217
0.261799	2.704512	1.488683	103	97	117	825.569
0.261799	1.741644	-2.695914	119	95	109	822.449
-1.047198	0.866955	-0.931351	120	98	109	821.535
-2.617994	2.356369	3.005869	106	102	106	820.741
-1.047198	0.914445	2.687814	123	94	107	818.947
-1.047198	1.617114	-1.572037	11	102	17	818.275
0.785398	2.138223	1.678323	126	112	91	818.112
-0.261799	0.914445	2.687814	14	96	106	818.021
1.047198	2.108018	1.311430	122	106	93	817.568
-0.785398	2.979456	-1.009304	120	97	114	817.449
-1.308997	0.733948	3.021411	106	94	110	816.754
-1.308997	1.658653	-2.409879	106	106	105	816.635
1.308997	0.906588	1.252948	11	99	107	816.491
-1.047198	0.618092	2.539118	93	120	1	814.072
-1.047198	1.982574	-1.115518	121	103	29	813.876
-0.261799	1.134497	-1.109631	30	104	118	813.448
1.047198	2.704512	1.488683	102	104	3	811.792
2.094395	1.998705	2.370472	120	123	94	811.775
-0.261799	1.433411	-1.035986	30	104	118	811.267
1.570796	2.704512	1.488683	115	102	106	810.491
-1.832596	2.174483	2.653697	118	97	103	810.387
0.785398	0.418037	1.360082	10	94	112	810.363
-2.879793	2.760637	2.781135	111	103	100	810.054
1.308997	1.134796	2.434290	122	118	100	807.862
-2.094395	2.579248	-2.364801	112	100	113	807.481
1.308997	0.418037	1.360082	19	97	115	806.543
-0.261799	0.618092	2.539118	10	94	110	806.180
-0.523599	2.164094	-2.991358	125	1	98	805.709
2.094395	1.554776	0.100351	5	104	101	805.424
2.356194	2.356369	3.005869	103	117	107	804.954
1.570796	1.134796	2.434290	123	119	100	804.864
0.785398	1.218453	2.777284	3	121	99	804.804
-2.617994	1.113094	-0.272241	20	108	123	802.980
0.261799	2.393226	1.857173	96	103	116	802.835
0.785398	0.910508	1.903534	108	100	117	802.564
-1.308997	1.846342	-1.796954	1	96	7	802.559
-0.261799	2.724429	-0.348782	17	99	118	799.821
-3.141593	2.174483	2.653697	113	111	99	799.761
0.523599	1.247695	1.809890	102	107	113	798.772
1.308997	2.592629	0.909713	0	93	125	797.906
-2.617994	1.135834	-1.431087	5	106	117	797.562
-1.047198	2.343981	-1.040456	117	103	23	796.712
-2.879793	2.104282	-0.813972	124	103	102	795.900
2.356194	2.138223	1.678323	121	105	99	795.788
-2.879793	0.899350	-2.069907	0	113	109	794.488
-2.094395	0.929350	-2.910676	0	120	105	793.654
1.047198	0.831641	0.616218	8	88	122	792.016
-3.141593	1.574060	2.783565	113	0	96	791.055
0.261799	2.041297	-2.664597	120	98	104	790.955
-0.523599	0.618092	2.539118	3	92	112	790.943
-1.832596	0.571433	-1.188419	22	106	28	790.764
1.570796	0.850607	-1.335383	126	97	107	788.178
-1.570796	2.719179	-1.780644	117	98	13	788.078
0.261799	1.134796	2.434290	20	100	101	787.616
1.570796	0.700570	1.559208	29	103	113	787.465
1.832596	0.906588	1.252948	29	102	112	787.029
1.308997	2.393226	1.857173	4	106	105	786.652
1.308997	1.218453	2.777284	4	124	102	786.617
-2.879793	2.478122	2.609777	113	106	96	786.574
-2.617994	0.458961	-0.107937	24	111	18	786.349
-1.047198	0.866395	-2.492918	9	95	127	786.344
1.047198	1.574060	2.783565	16	5	95	785.671
-3.141593	0.619654	-2.216909	86	117	8	785.400
2.879793	2.478122	2.609777	111	111	98	784.363
-1.047198	1.904882	-1.478089	7	102	16	783.418
-2.617994	0.685216	-1.712745	1	109	112	782.644
-2.094395	1.741644	-2.695914	105	104	109	782.093
2.094395	1.617114	-1.572037	8	102	105	781.483
-2.356194	2.356369	3.005869	112	104	99	779.947
0.785398	1.824694	1.850876	4	111	91	779.756
2.094395	2.138223	1.678323	9	102	114	778.613
-2.617994	0.619654	-2.216909	126	118	106	778.386
2.617994	2.073035	2.027405	119	110	98	778.288
0.261799	2.073035	2.027405	4	98	109	778.258
-1.832596	2.592629	0.909713	124	96	102	777.898
1.047198	0.418037	1.360082	19	91	117	777.857
-2.356194	2.041297	-2.664597	109	115	103	777.607
-0.523599	2.588535	-2.976617	0	8	101	777.375
0.000000	0.910508	1.903534	127	95	104	777.080
-1.047198	1.448123	-2.163292	102	105	108	776.931
-1.308997	0.370812	-2.547742	12	92	127	776.152
-1.308997	2.456751	-1.503343	117	98	19	774.602
-0.523599	0.866955	-0.931351	28	101	121	774.334
0.261799	0.297065	2.160177	17	91	118	774.094
-0.261799	0.864993	2.278281	4	94	105	773.812
-1.570796	2.063651	-2.044600	124	95	1	772.977
0.000000	1.025536	1.576859	95	111	115	772.850
2.356194	2.579248	-2.364801	6	113	95	772.787
0.785398	0.591903	2.010408	23	97	111	772.729
1.308997	2.295480	1.008277	2	93	123	771.371
-1.308997	1.214854	-1.966664	14	98	14	770.523
2.094395	1.014500	0.906702	23	101	115	770.255
-0.785398	1.128190	-2.288622	127	97	124	770.211
-0.523599	1.025536	1.576859	119	92	107	770.184
1.832596	1.413430	2.550734	120	126	96	769.879
1.832596	1.721184	-0.153948	4	99	102	769.493
-2.356194	1.721184	-0.153948	111	104	99	769.039
1.047198	1.766067	2.153843	5	110	102	768.972
0.000000	0.419640	2.974122	5	98	116	767.871
2.094395	1.440580	2.260026	120	121	94	767.775
-2.879793	1.014500	0.906702	29	8	14	767.581
0.523599	0.906588	1.252948	1	95	104	766.545
1.570796	1.413430	2.550734	118	121	98	766.165
2.617994	2.760637	2.781135	108	118	97	765.960
-1.308997	0.850607	-1.335383	18	108	18	765.912
-0.785398	1.846342	-1.796954	112	104	104	765.440
0.000000	1.168678	2.108595	6	100	97	764.771
-1.570796	1.555207	1.708892	122	94	108	764.742
-2.094395	0.866955	-0.931351	16	108	26	763.550
-1.308997	1.168678	2.108595	116	99	103	762.380
1.047198	2.407836	1.410646	101	105	1	761.929
2.617994	1.869911	2.701025	116	5	93	761.914
0.785398	1.014500	0.906702	5	89	114	761.453
1.570796	0.591903	2.010408	30	110	6	761.040
-0.785398	0.910508	1.903534	119	101	100	760.917
0.785398	1.310100	1.488307	8	97	99	760.314
0.785398	2.108018	1.311430	105	99	123	758.946
1.832596	2.637879	2.121598	119	112	98	758.909
1.570796	1.662363	0.915448	18	93	110	758.871
0.523599	1.977582	0.969896	104	99	3	758.338
0.785398	0.914445	2.687814	5	118	102	757.834
-1.832596	0.080730	-2.622036	97	110	4	757.737
0.785398	1.721184	-0.153948	125	93	108	756.633
-2.617994	1.766067	2.153843	119	1	87	756.230
2.094395	0.906588	1.252948	31	108	113	755.753
-0.785398	0.297065	2.160177	91	108	126	755.675
1.047198	1.809167	1.213774	0	100	97	755.615
1.570796	1.870545	-2.976234	7	100	107	755.479
0.261799	2.299159	2.264663	2	94	110	755.047
-2.879793	2.033014	2.977192	115	110	103	754.833
-3.141593	2.396274	-1.959260	90	10	0	754.011
-0.523599	1.050534	3.042579	112	105	110	753.934
1.832596	1.448123	-2.163292	5	102	104	753.492
-3.141593	2.153910	-1.714959	94	120	8	752.749
1.570796	1.506530	1.988858	2	109	110	752.622
-2.879793	0.762244	-0.273349	25	110	26	752.190
2.094395	2.174483	2.653697	104	126	93	752.071
-1.832596	2.407836	1.410646	120	95	103	752.000
-2.094395	1.658653	-2.409879	104	101	116	751.839
2.617994	1.574060	2.783565	111	112	107	751.350
-2.356194	0.615174	-0.666022	20	107	23	751.285
1.047198	1.824694	1.850876	5	112	91	751.099
-2.356194	2.033014	2.977192	112	108	97	751.016
-1.308997	1.325504	-1.671296	13	101	16	750.928
-0.261799	2.664082	-1.071402	114	105	97	750.870
-0.785398	2.356369	3.005869	125	6	102	750.557
-1.308997	2.379497	0.561089	100	15	9	750.545
-0.523599	2.407836	1.410646	102	18	0	750.445
0.785398	1.699788	2.452890	106	98	112	750.443
-2.094395	1.998705	2.370472	121	121	88	750.427
-0.261799	0.910508	1.903534	119	93	105	750.346
0.000000	0.418037	1.360082	92	107	124	750.132
2.356194	2.393226	1.857173	114	103	100	749.829
-1.047198	1.846342	-1.796954	117	96	3	749.594
-2.356194	1.113094	-0.272241	22	110	124	749.063
2.094395	0.674054	1.013609	30	103	117	748.104
2.617994	1.218453	2.777284	117	21	99	748.082
2.094395	2.637879	2.121598	112	116	93	747.921
-2.879793	1.824694	1.850876	105	110	97	746.902
-1.047198	1.194549	-0.801900	16	124	31	746.753
0.523599	1.310100	1.488307	2	99	96	746.556
0.523599	2.379497	0.561089	123	95	108	746.172
1.570796	1.025536	1.576859	24	102	0	745.418
1.832596	1.699788	2.452890	1	2	93	745.287
-1.832596	2.356369	3.005869	116	92	109	745.055
-1.832596	1.699788	2.452890	10	7	104	744.753
-1.832596	1.998705	2.370472	118	101	98	744.681
0.000000	1.391910	3.030322	13	126	101	744.647
0.523599	1.998705	2.370472	105	106	108	744.206
-1.308997	0.960688	-0.577532	121	97	111	743.668
-2.356194	2.187132	-0.479875	122	102	101	743.293
1.047198	0.591903	2.010408	27	101	111	743.203
0.000000	0.700570	1.559208	117	93	107	742.971
2.879793	1.756530	-2.105156	90	11	9	742.837
1.832596	0.591903	2.010408	127	112	106	742.189
-0.523599	0.914445	2.687814	103	108	111	742.165
1.570796	1.809167	1.213774	12	95	121	741.871
-1.832596	1.870545	-2.976234	112	99	105	741.820
1.047198	1.391910	3.030322	7	0	101	741.673
-1.047198	2.104282	-0.813972	117	108	26	741.629
-2.879793	2.251330	-2.330739	90	125	112	741.296
-1.047198	1.168678	2.108595	121	97	104	740.531
-0.785398	1.756530	-2.105156	108	105	104	740.193
-1.308997	1.741644	-2.695914	122	92	115	739.660
0.261799	1.413430	2.550734	20	105	98	739.064
0.523599	0.297065	2.160177	21	95	119	738.816
2.879793	1.574060	2.783565	113	8	95	738.468
2.617994	1.766067	2.153843	120	116	95	738.411
0.000000	1.247695	1.809890	98	112	113	737.930
1.570796	1.606104	-0.451151	123	101	97	737.894
-1.047198	1.545873	-1.877082	14	99	15	737.754
0.261799	1.870545	-2.976234	19	125	102	737.130
-2.879793	0.866955	-0.931351	9	104	118	736.848
2.356194	1.413430	2.550734	112	109	108	736.407
-0.261799	1.809167	1.213774	89	121	106	735.975
1.570796	1.977582	0.969896	11	92	125	735.920
-0.523599	2.719179	-1.780644	8	88	116	735.523
1.832596	1.909857	-0.381669	3	95	107	735.391
2.617994	1.310100	1.488307	31	119	1	735.201
-2.617994	1.134497	-1.109631	9	106	122	734.896
-2.094395	0.733948	3.021411	3	127	104	734.690
2.617994	2.455966	-0.641220	2	96	105	734.688
-3.141593	2.664082	-1.071402	126	101	101	734.427
-1.832596	2.180315	-1.357379	101	98	119	734.338
1.570796	0.906588	1.252948	18	99	110	734.299
-1.047198	2.863997	0.549740	1	98	104	734.004
0.785398	1.555207	1.708892	104	101	118	733.353
0.523599	1.569311	-3.003978	123	95	113	733.168
-2.094395	2.356369	3.005869	114	93	112	733.113
0.785398	2.299159	2.264663	104	98	113	733.004
-1.308997	0.866395	-2.492918	6	92	127	732.555
0.785398	1.977582	0.969896	107	98	4	732.527
1.308997	1.662363	0.915448	12	91	109	732.387
1.308997	1.184361	0.625864	15	88	118	732.266
1.570796	2.108018	1.311430	6	97	119	732.188
0.000000	1.506530	1.988858	96	112	115	731.831
-0.785398	0.618092	2.539118	122	95	109	731.697
1.570796	2.407836	1.410646	119	97	120	731.656
1.570796	2.637879	2.121598	101	105	0	731.446
1.308997	0.700570	1.559208	25	98	112	731.414
0.523599	2.637879	2.121598	100	101	113	731.072
-1.047198	0.370812	-2.547742	17	95	127	730.438
-0.785398	1.448123	-2.163292	0	94	4	730.414
1.832596	1.998705	2.370472	125	126	92	730.111
0.785398	1.809167	1.213774	125	100	98	729.981
2.356194	2.299159	2.264663	117	116	94	729.946
0.261799	2.637879	2.121598	95	107	112	729.842
0.000000	1.824694	1.850876	103	119	100	729.804
-1.308997	0.203748	0.590255	115	97	110	729.727
1.570796	0.418037	1.360082	28	99	119	729.712
-0.785398	2.407836	1.410646	125	92	108	729.570
0.261799	2.407836	1.410646	99	100	120	729.543
-2.094395	1.766067	2.153843	119	126	87	728.563
2.356194	2.637879	2.121598	114	113	93	728.537
-1.832596	1.450119	-2.739050	109	99	111	728.532
1.308997	2.073035	2.027405	0	120	89	728.428
0.000000	0.297065	2.160177	7	92	117	728.320
2.617994	2.299159	2.264663	117	113	94	728.126
-1.308997	0.992645	-1.723759	6	101	12	728.011
-3.141593	2.063651	-2.044600	88	9	5	727.726
0.000000	1.569311	-3.003978	117	98	111	727.707
1.832596	1.732874	-0.951685	127	96	105	727.543
1.308997	1.977582	0.969896	9	92	104	726.984
-0.523599	1.756530	-2.105156	117	100	110	726.798
-1.570796	1.736875	3.023612	119	96	104	726.677
-1.308997	2.115563	0.685730	102	17	13	726.246
-2.356194	2.138223	1.678323	121	113	90	726.039
-2.094395	1.050534	3.042579	5	127	101	725.922
-2.879793	0.992645	-1.723759	95	111	6	725.839
-1.570796	2.349581	-2.702517	113	89	118	725.656
0.523599	1.025536	1.576859	4	96	102	725.545
1.308997	1.113094	-0.272241	0	100	100	725.288
0.785398	2.478122	2.609777	102	104	108	725.057
0.000000	1.555207	1.708892	99	116	102	724.608
2.879793	2.033014	2.977192	106	103	114	724.548
2.094395	2.187132	-0.479875	123	99	98	724.534
-0.523599	2.153910	-1.714959	27	107	112	724.523
-0.261799	1.506530	1.988858	94	116	116	724.499
0.261799	1.869911	2.701025	117	100	105	724.442
2.879793	2.041297	-2.664597	86	7	123	723.949
-2.094395	0.615174	-0.666022	21	108	16	723.902
1.570796	1.812176	0.656819	18	90	113	723.797
-1.570796	1.756530	-2.105156	0	94	4	723.605
0.000000	1.242974	-2.977882	127	93	124	723.500
0.000000	1.948085	-2.363031	113	99	103	723.275
2.617994	1.128190	-2.288622	111	25	124	723.172
-1.308997	1.242974	-2.977882	111	94	109	722.581
0.523599	1.488617	1.159546	127	95	102	722.457
-0.261799	1.658653	-2.409879	127	94	119	722.328
2.356194	0.831641	0.616218	29	102	16	722.304
-1.308997	2.719179	-1.780644	116	97	115	722.148
1.570796	0.864993	2.278281	123	113	103	721.929
-1.570796	1.374601	-2.456031	119	101	113	721.489
1.832596	1.504028	0.636812	23	93	116	721.227
0.261799	1.025536	1.576859	95	110	122	720.775
-1.308997	1.904882	-1.478089	123	100	29	720.051
0.785398	0.906588	1.252948	13	89	112	719.781
2.617994	1.699788	2.452890	120	127	94	719.776
-3.141593	2.164094	-2.991358	105	107	111	719.575
1.308997	1.335669	0.897240	12	91	109	719.348
-0.785398	2.153910	-1.714959	115	107	101	718.842
-2.879793	2.349581	-2.702517	89	120	105	718.698
-2.879793	1.872854	1.543456	113	109	96	718.654
-0.523599	1.846342	-1.796954	120	117	94	718.584
1.308997	1.413430	2.550734	117	121	99	718.324
1.047198	1.184361	0.625864	8	88	117	718.062
0.000000	1.756530	-2.105156	116	96	107	717.918
0.785398	1.766067	2.153843	9	117	90	717.882
1.047198	1.977582	0.969896	4	93	104	717.594
1.570796	1.488617	1.159546	13	96	106	717.570
-1.308997	1.948085	-2.363031	111	106	104	717.538
-2.094395	1.168678	2.108595	91	110	103	717.259
-1.308997	1.374601	-2.456031	120	97	116	717.176
-1.047198	2.295480	1.008277	103	21	3	717.172
-2.617994	1.506530	1.988858	119	7	88	717.050
-0.523599	0.591903	2.010408	116	97	106	716.803
0.523599	0.700570	1.559208	99	104	123	716.771
1.570796	2.393226	1.857173	121	114	92	716.466
-3.141593	2.979456	-1.009304	107	100	99	716.333
0.261799	1.766067	2.153843	100	108	112	716.097
-1.047198	1.836682	-0.676006	119	113	29	716.024
-1.308997	2.587733	0.232235	124	100	101	715.186
0.000000	0.914445	2.687814	19	99	106	715.052
-1.047198	0.290380	-0.796960	119	99	112	714.854
-0.785398	0.899350	-2.069907	13	100	10	714.682
1.308997	1.310100	1.488307	12	99	103	714.680
-2.356194	0.619654	-2.216909	95	111	121	714.679
1.832596	2.164094	-2.991358	120	104	100	714.208
0.000000	0.591903	2.010408	102	119	109	714.141
-2.356194	0.899350	-2.069907	93	112	15	713.989
0.785398	0.674054	1.013609	124	103	100	713.861
-0.785398	2.063651	-2.044600	117	101	111	713.722
-1.308997	1.413347	-1.339188	8	105	22	713.682
-1.308997	1.569311	-3.003978	122	93	110	713.552
2.879793	1.736875	3.023612	111	112	106	713.344
-3.141593	1.869911	2.701025	117	117	98	711.675
2.879793	2.251330	-2.330739	90	10	126	711.651
-0.785398	1.504028	0.636812	112	21	19	711.625
2.094395	1.683268	0.374177	0	106	97	711.561
1.308997	1.909857	-0.381669	14	89	116	711.391
-1.047198	1.128190	-2.288622	6	95	3	711.188
-0.523599	0.850607	-1.335383	23	97	115	711.169
0.000000	2.637879	2.121598	94	111	112	710.955
-2.094395	0.571433	-1.188419	20	103	29	710.879
1.308997	2.138223	1.678323	3	102	113	710.512
2.356194	1.218453	2.777284	123	21	99	710.444
1.047198	2.456751	-1.503343	122	100	100	710.320
-3.141593	0.709924	0.218797	29	112	21	710.043
1.047198	1.050534	3.042579	7	93	0	709.891
-2.094395	1.606104	-0.451151	121	102	106	709.738
-1.047198	2.664082	-1.071402	115	101	16	709.173
-0.785398	2.664082	-1.071402	19	99	114	708.816
0.523599	2.393226	1.857173	96	5	106	708.701
-3.141593	2.349581	-2.702517	90	125	105	708.539
0.000000	2.138223	1.678323	2	94	112	708.430
-3.141593	0.762244	-0.273349	24	106	28	708.359
1.832596	1.310100	1.488307	30	108	108	708.344
2.617994	2.138223	1.678323	122	105	99	708.312
2.617994	2.356369	3.005869	103	118	102	708.271
-2.617994	2.041297	-2.664597	104	104	113	708.046
1.308997	1.998705	2.370472	5	126	90	707.264
0.785398	1.574060	2.783565	109	99	108	707.234
2.879793	1.050534	3.042579	111	113	107	707.226
1.047198	2.587733	0.232235	0	94	102	707.080
-2.879793	1.998705	2.370472	117	123	88	706.862
-1.047198	1.325504	-1.671296	15	102	17	706.598
-2.094395	2.588535	-2.976617	113	99	103	706.312
-0.261799	1.247695	1.809890	94	117	119	706.276
-0.261799	1.218453	2.777284	13	112	99	706.108
-2.617994	0.080730	-2.622036	86	111	6	705.635
0.785398	1.662363	0.915448	126	94	103	705.398
-3.141593	2.251330	-2.330739	85	4	127	705.056
-0.523599	1.134796	2.434290	2	97	101	704.934
-0.261799	1.756530	-2.105156	114	99	106	704.621
-1.570796	0.733948	3.021411	99	98	110	704.500
-3.141593	2.343981	-1.040456	110	26	18	704.404
-1.047198	1.812176	0.656819	107	19	18	704.258
-1.047198	0.419640	2.974122	127	92	118	703.816
-0.261799	0.419640	2.974122	12	97	120	703.797
0.523599	1.184361	0.625864	120	97	99	703.297
1.832596	0.674054	1.013609	26	98	118	703.074
-2.356194	1.756530	-2.105156	93	115	120	702.867
-2.356194	2.579248	-2.364801	98	111	107	702.566
-2.356194	1.555207	1.708892	117	99	110	702.279
-1.047198	2.063651	-2.044600	115	104	106	701.909
-1.832596	0.866955	-0.931351	15	110	26	701.795
-1.308997	2.041297	-2.664597	112	111	102	701.542
-0.261799	1.135834	-1.431087	27	101	111	701.011
2.356194	1.134497	-1.109631	106	3	28	700.890
-1.832596	1.374601	-2.456031	107	100	115	700.882
2.094395	1.809167	1.213774	4	107	93	700.864
-0.523599	1.488617	1.159546	107	23	8	700.688
1.308997	1.599406	1.426070	8	99	102	700.430
2.356194	1.574060	2.783565	122	13	96	700.286
-1.570796	1.569311	-3.003978	118	98	107	700.254
1.570796	1.256302	0.062705	5	107	95	700.191
-2.879793	1.606104	-0.451151	124	3	32	700.074
-0.261799	1.824694	1.850876	102	120	100	699.790
-2.617994	1.335669	0.897240	26	12	12	699.771
-0.785398	1.836682	-0.676006	120	109	29	699.252
1.832596	1.025536	1.576859	26	106	127	699.176
2.094395	2.299159	2.264663	117	119	94	699.162
-2.356194	2.063651	-2.044600	92	116	117	699.124
1.308997	1.488617	1.159546	15	94	107	699.000
1.047198	1.736875	3.023612	16	9	98	698.917
